Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HTTPS Self Signed Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Base Domain HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS,Unknown Error,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
studentloans.gov,studentloans.gov,https://studentloans.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:15:09.319959Z,2018-04-28T06:16:31.50067Z,82.180711,80a8f72e-4aab-11e8-acb0-5d634cb23db1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:15:09.342661Z,2018-04-28T06:16:31.495231Z,128,82.152570
supportfan.gov,supportfan.gov,http://supportfan.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False,False,,2018-04-28T06:19:30.862457Z,2018-04-28T06:19:31.962546Z,1.100089,1c8d423a-4aac-11e8-b8da-17e608dcc280,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:19:30.874084Z,2018-04-28T06:19:31.954301Z,128,1.080217
supreme-court.gov,supreme-court.gov,http://supreme-court.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:26:26.325923Z,2018-04-28T06:26:27.699985Z,1.374062,1430f396-4aad-11e8-831b-090098236e66,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9dd382faee3544c4841fd67bcfe8232e,2018-04-28T06:26:26.357279Z,2018-04-28T06:26:27.695145Z,128,1.337866
supremecourt.gov,supremecourt.gov,https://www.supremecourt.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=300,300,False,False,False,False,False,True,True,False,False,,2018-04-28T06:26:27.743747Z,2018-04-28T06:26:30.501282Z,2.757535,150d493c-4aad-11e8-bc3a-59dda23a9f6c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]b97a46c1e01d47f685011e4d37087137,2018-04-28T06:26:27.795095Z,2018-04-28T06:26:30.496522Z,128,2.701427
supremecourtus.gov,supremecourtus.gov,https://www.supremecourtus.gov,True,True,https://www.supremecourt.gov/,True,True,False,True,False,False,False,False,True,max-age=300,300,False,False,False,False,False,True,True,False,False,,2018-04-28T06:26:29.566422Z,2018-04-28T06:26:31.575022Z,2.008600,161e44a8-4aad-11e8-b0d5-77728d49224f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]db232b4c8d3b42c68001723785aa8ffc,2018-04-28T06:26:29.575358Z,2018-04-28T06:26:31.570578Z,128,1.995220
surgeongeneral.gov,surgeongeneral.gov,http://www.surgeongeneral.gov,True,False,,True,False,False,False,False,False,False,False,True,max-age=31536000;includeSubDomains;,31536000,True,True,False,True,True,True,False,True,False,,2018-04-28T06:17:47.32016Z,2018-04-28T06:17:48.920989Z,1.600829,ded5da5a-4aab-11e8-8107-23098c18113d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:17:47.329599Z,2018-04-28T06:17:48.914517Z,128,1.584918
sustainability.gov,sustainability.gov,https://www.sustainability.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,False,False,False,True,True,True,True,True,False,,2018-04-28T06:21:36.206492Z,2018-04-28T06:21:39.984297Z,3.777805,6743152b-4aac-11e8-9694-810dbe362b62,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:21:36.214138Z,2018-04-28T06:21:39.969779Z,128,3.755641
sustainablecommunities.gov,sustainablecommunities.gov,https://www.sustainablecommunities.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:11.920683Z,2018-04-28T06:21:14.199782Z,2.279099,58c95548-4aac-11e8-98c2-a3ad39426f5b,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]537541d29fbd4a4a867c434fe026e898,2018-04-28T06:21:11.934657Z,2018-04-28T06:21:14.194416Z,128,2.259759
sworm.gov,sworm.gov,https://www.sworm.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:13:46.282912Z,2018-04-28T06:14:48.436398Z,62.153486,4f2a866f-4aab-11e8-a203-ef5294ae12d8,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:13:46.293172Z,2018-04-28T06:14:48.432576Z,128,62.139404
swpa.gov,swpa.gov,https://swpa.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:16:14.585768Z,2018-04-28T06:16:17.847271Z,3.261503,a78fc450-4aab-11e8-82d2-55d82f08cd4d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]0ea7b5ce69474623b1fd3416e34f9f2d,2018-04-28T06:16:14.598363Z,2018-04-28T06:16:17.834356Z,128,3.235993
symbols.gov,symbols.gov,https://symbols.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains;,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:25:48.51687Z,2018-04-28T06:25:50.972712Z,2.455842,fda6afc0-4aac-11e8-9d01-69d6cd49b328,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9dd382faee3544c4841fd67bcfe8232e,2018-04-28T06:25:48.526263Z,2018-04-28T06:25:50.967679Z,128,2.441416
taaps.gov,taaps.gov,https://taaps.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:44.009141Z,2018-04-28T06:20:46.215015Z,2.205874,48267431-4aac-11e8-9f73-fb8238aff2dd,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:20:44.018577Z,2018-04-28T06:20:46.210564Z,128,2.191987
tax.gov,tax.gov,https://www.tax.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:44.145766Z,2018-04-28T06:20:47.146659Z,3.000893,483b5be9-4aac-11e8-b646-a38f3daf6762,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7acc18f3c8f04d26a48615198bf51def,2018-04-28T06:20:44.161769Z,2018-04-28T06:20:47.141411Z,128,2.979642
taxreform.gov,taxreform.gov,http://taxreform.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:28:18.843881Z,2018-04-28T06:29:40.118359Z,81.274478,57409d42-4aad-11e8-b833-6970a248d8a1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:28:18.856546Z,2018-04-28T06:29:40.113017Z,128,81.256471
tcis.gov,tcis.gov,http://tcis.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:44.756098Z,2018-04-28T06:22:06.649161Z,81.893063,4898703a-4aac-11e8-bb26-6f4d21d35c5d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]456d0d0643264082b4cc7a8daea6b8f1,2018-04-28T06:20:44.7627Z,2018-04-28T06:22:06.639717Z,128,81.877017
techtrack.gov,techtrack.gov,http://techtrack.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:19:08.554527Z,2018-04-28T06:19:49.617926Z,41.063399,0f412d02-4aac-11e8-97a4-61c276b2937a,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:19:08.563038Z,2018-04-28T06:19:49.613481Z,128,41.050443
telework.gov,telework.gov,https://telework.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000 ; includeSubDomains ; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:24:40.384006Z,2018-04-28T06:24:42.742549Z,2.358543,d50a6a6d-4aac-11e8-81ee-b7fbe6f8ec63,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:24:40.391942Z,2018-04-28T06:24:42.738344Z,128,2.346402
tfhrc.gov,tfhrc.gov,https://www.tfhrc.gov,True,True,https://www.fhwa.dot.gov/research/,True,True,False,True,False,False,False,False,True,max-age=31536000;,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:12.587384Z,2018-04-28T06:21:16.299306Z,3.711922,592f1c38-4aac-11e8-a419-f9114d875491,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]33c46ffa90814dc2b1bf8c708dfb0586,2018-04-28T06:21:12.580118Z,2018-04-28T06:21:16.274329Z,128,3.694211
thecoolspot.gov,thecoolspot.gov,https://www.thecoolspot.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:17:47.650339Z,2018-04-28T06:17:49.2773Z,1.626961,df0834cd-4aab-11e8-9ed2-253325b68b36,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:17:47.660727Z,2018-04-28T06:17:49.2733Z,128,1.612573
thepeoplesgarden.gov,thepeoplesgarden.gov,http://thepeoplesgarden.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:25:48.93248Z,2018-04-28T06:25:50.47625Z,1.543770,fde60332-4aac-11e8-820e-d392d164bc85,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c164357d87144506bbe643c7d7608c49,2018-04-28T06:25:48.941379Z,2018-04-28T06:25:50.469484Z,128,1.528105
therealcost.gov,therealcost.gov,https://therealcost.gov,True,True,https://therealcost.betobaccofree.hhs.gov/?g=t,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:17:48.682705Z,2018-04-28T06:17:50.91726Z,2.234555,dfa5d446-4aab-11e8-83b4-23700a456581,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:17:48.6947Z,2018-04-28T06:17:50.912673Z,128,2.217973
thisfreelife.gov,thisfreelife.gov,https://www.thisfreelife.gov,True,True,https://thisfreelife.betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:17:48.964552Z,2018-04-28T06:17:51.150539Z,2.185987,dfd0b4aa-4aab-11e8-bae7-85c9e9d038f4,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]7a9232a096824e4198ee7b63aae64343,2018-04-28T06:17:48.976249Z,2018-04-28T06:17:51.146764Z,128,2.170515
thomas.gov,thomas.gov,http://thomas.gov,True,True,https://www.congress.gov//,False,False,False,False,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:29.311896Z,2018-04-28T06:27:36.100675Z,6.788779,39bac913-4aad-11e8-943c-598954315d89,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]74923d2bf9f64a98b98b449ba2e73d22,2018-04-28T06:27:29.32675Z,2018-04-28T06:27:36.09566Z,128,6.768910
tigta.gov,tigta.gov,http://tigta.gov,True,True,https://www.treasury.gov/tigta/,True,False,False,False,False,False,False,False,False,,,False,False,False,False,False,True,False,False,False,,2018-04-28T06:20:45.327803Z,2018-04-28T06:20:48.483915Z,3.156112,48efdebf-4aac-11e8-863a-3d72c99dfe58,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4271677aa86d49868de13c366afb57b5,2018-04-28T06:20:45.359048Z,2018-04-28T06:20:48.479843Z,128,3.120795
tigtanet.gov,tigtanet.gov,http://tigtanet.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:45.371738Z,2018-04-28T06:20:46.499904Z,1.128166,48f64714-4aac-11e8-b0a7-ebf969525dd7,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:20:45.385305Z,2018-04-28T06:20:46.479711Z,128,1.094406
time.gov,time.gov,https://time.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubdomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:13:48.053927Z,2018-04-28T06:13:51.005093Z,2.951166,5038c1a1-4aab-11e8-83f4-413372e097cb,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]eb4062bb1e044ca7bd6f6f33e8cf90dc,2018-04-28T06:13:48.079259Z,2018-04-28T06:13:51.001384Z,128,2.922125
tissueengineering.gov,tissueengineering.gov,http://tissueengineering.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:17:49.322311Z,2018-04-28T06:17:50.579544Z,1.257233,e007552d-4aab-11e8-a916-63fcd50ff363,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:17:49.333089Z,2018-04-28T06:17:50.572765Z,128,1.239676
tmdbhouse.gov,tmdbhouse.gov,http://tmdbhouse.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:28:19.847075Z,2018-04-28T06:28:21.442031Z,1.594956,57d9d013-4aad-11e8-9c4b-19e4ebb84c6d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:28:19.857755Z,2018-04-28T06:28:21.437782Z,128,1.580027
tobacco.gov,tobacco.gov,https://tobacco.gov,True,True,https://betobaccofree.hhs.gov/,True,True,False,True,False,False,False,False,True,max-age=31536000;includeSubDomains;preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:17:50.623262Z,2018-04-28T06:17:52.750589Z,2.127327,e0cdd97a-4aab-11e8-9815-dbd0f2f532ca,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:17:50.642305Z,2018-04-28T06:17:52.746304Z,128,2.103999
tox21.gov,tox21.gov,https://tox21.gov,True,False,,True,True,False,True,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:17:50.962378Z,2018-04-28T06:17:52.298874Z,1.336496,e1016ca7-4aab-11e8-b8bb-c7aa1a74dddd,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]1cc6f3ec5d344f48a0666eb01071a327,2018-04-28T06:17:50.97252Z,2018-04-28T06:17:52.274217Z,128,1.301697
tps.gov,tps.gov,http://tps.gov,True,True,https://www.loc.gov/teachers/tps/,False,False,False,True,False,True,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:27:30.32432Z,2018-04-28T06:27:34.785395Z,4.461075,3a55342a-4aad-11e8-9e34-db68b87ebb26,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:27:30.41273Z,2018-04-28T06:27:34.714789Z,128,4.302059
trade.gov,trade.gov,https://www.trade.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=63072000; includeSubDomains; preload,63072000,True,True,False,False,False,True,True,True,False,,2018-04-28T06:13:51.049742Z,2018-04-28T06:13:53.314658Z,2.264916,5201e8c0-4aab-11e8-a94b-fd8aec55358d,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]43a98b4a78eb40b6ade60e48f70f67a6,2018-04-28T06:13:51.071646Z,2018-04-28T06:13:53.314109Z,128,2.242463
trafficsafetymarketing.gov,trafficsafetymarketing.gov,https://www.trafficsafetymarketing.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:13.183677Z,2018-04-28T06:21:15.881282Z,2.697605,598a3453-4aac-11e8-8118-a56a574ee857,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:21:13.198172Z,2018-04-28T06:21:15.874869Z,128,2.676697
trainingproviderresults.gov,trainingproviderresults.gov,http://trainingproviderresults.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,True,True,False,False,False,False,,2018-04-28T06:19:20.590588Z,2018-04-28T06:19:55.987934Z,35.397346,166de02f-4aac-11e8-9f5d-7f29da1a9226,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]265c85afd7e1430581d0e1cbf4818078,2018-04-28T06:19:20.601455Z,2018-04-28T06:19:55.983873Z,128,35.382418
transparency.gov,transparency.gov,http://transparency.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:45.455442Z,2018-04-28T06:20:46.602764Z,1.147322,49033fc5-4aac-11e8-bc31-d996dbc2fdb5,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:20:45.464288Z,2018-04-28T06:20:46.598692Z,128,1.134404
transportation.gov,transportation.gov,https://www.transportation.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31622400,31622400,False,False,False,False,False,True,True,True,False,,2018-04-28T06:21:14.244292Z,2018-04-28T06:21:17.084878Z,2.840586,5a2bf323-4aac-11e8-a40c-47e7003793dc,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:21:14.258099Z,2018-04-28T06:21:17.079406Z,128,2.821307
treas.gov,treas.gov,https://treas.gov,True,True,https://home.treasury.gov/,True,True,False,False,False,False,False,False,False,,,False,False,False,False,False,True,True,False,False,,2018-04-28T06:20:45.812845Z,2018-04-28T06:20:48.655849Z,2.843004,4939b885-4aac-11e8-994b-6713ab85f5c0,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]e993a21dead149cfa98f4a88fe52af81,2018-04-28T06:20:45.824059Z,2018-04-28T06:20:48.651611Z,128,2.827552
treaslockbox.gov,treaslockbox.gov,https://treaslockbox.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains; preload,31536000,True,True,False,True,True,True,True,True,False,,2018-04-28T06:20:46.103599Z,2018-04-28T06:20:48.797386Z,2.693787,49661ff8-4aac-11e8-87be-272a722e9995,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]103f0a0509234f119a1bb5ae0648d0ec,2018-04-28T06:20:46.112532Z,2018-04-28T06:20:48.792597Z,128,2.680065
treasury.fed.us,treasury.fed.us,http://treasury.fed.us,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:46.259272Z,2018-04-28T06:21:27.718147Z,41.458875,497dc672-4aac-11e8-8e49-b99fd5c68af6,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]c115761cd3904577a0cb133d1a38c122,2018-04-28T06:20:46.271881Z,2018-04-28T06:21:27.713695Z,128,41.441814
treasury.gov,treasury.gov,https://www.treasury.gov,True,False,,True,True,False,False,False,False,False,False,True,max-age=31536000 ; preload,31536000,False,False,False,False,False,True,True,True,False,,2018-04-28T06:20:46.544275Z,2018-04-28T06:20:48.723431Z,2.179156,49a9434c-4aac-11e8-9766-4d9478fd462c,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:20:46.553894Z,2018-04-28T06:20:48.719371Z,128,2.165477
treasuryauction.gov,treasuryauction.gov,http://treasuryauction.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:46.645998Z,2018-04-28T06:20:47.779994Z,1.133996,49b8d3d5-4aac-11e8-b682-bbdbca3c910f,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]de0cb6fb638740a98402f78337166a04,2018-04-28T06:20:46.656288Z,2018-04-28T06:20:47.773804Z,128,1.117516
treasuryauctions.gov,treasuryauctions.gov,https://treasuryauctions.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:47.190819Z,2018-04-28T06:20:48.97728Z,1.786461,4a0cc00a-4aac-11e8-b77c-812e9cb91095,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]004864a9b4ec476abd4bdb312f7068d6,2018-04-28T06:20:47.207499Z,2018-04-28T06:20:48.972786Z,128,1.765287
treasurydirect.gov,treasurydirect.gov,https://treasurydirect.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:47.824217Z,2018-04-28T06:20:49.699494Z,1.875277,4a6c9419-4aac-11e8-9821-29d30947ad56,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]4d02b4009e3745d98cf85d29cdb1441e,2018-04-28T06:20:47.83442Z,2018-04-28T06:20:49.694814Z,128,1.860394
treasuryecm.gov,treasuryecm.gov,http://treasuryecm.gov,False,False,,False,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False,False,False,,2018-04-28T06:20:48.528372Z,2018-04-28T06:22:10.078003Z,81.549631,4ad7fffd-4aac-11e8-8057-15aeb61e6249,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]00b3e2a6d0ef43358bed07710ef787df,2018-04-28T06:20:48.541723Z,2018-04-28T06:22:10.072872Z,128,81.531149
treasuryhunt.gov,treasuryhunt.gov,https://treasuryhunt.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:48.700828Z,2018-04-28T06:20:50.782195Z,2.081367,4af23de0-4aac-11e8-9f05-670c91cd10c1,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]9830389bbbfa43908ee7d4d455619a1f,2018-04-28T06:20:48.710452Z,2018-04-28T06:20:50.777816Z,128,2.067364
treasuryscams.gov,treasuryscams.gov,https://treasuryscams.gov,True,False,,True,True,False,True,False,False,False,False,True,max-age=31536000; includeSubDomains,31536000,True,False,False,False,False,True,True,True,False,,2018-04-28T06:20:48.766022Z,2018-04-28T06:20:50.661305Z,1.895283,4afc5080-4aac-11e8-be2c-6925b2d535e6,/aws/lambda/task_pshtt,2018/04/28/[$LATEST]542867b005dc4f039da9b43b3be6b332,2018-04-28T06:20:48.775023Z,2018-04-28T06:20:50.656795Z,128,1.881772
