Domain,Base Domain,Scanned Hostname,Scanned Port,STARTTLS SMTP,SSLv2,SSLv3,TLSv1.0,TLSv1.1,TLSv1.2,TLSv1.3,Any Forward Secrecy,All Forward Secrecy,Weakest DH Group Size,Any RC4,All RC4,Any 3DES,Key Type,Key Length,Signature Algorithm,SHA-1 in Served Chain,SHA-1 in Constructed Chain,Not Before,Not After,Highest Served Issuer,Highest Constructed Issuer,Asserts EV,Trusted for EV,EV Trusted OIDs,EV Trusted Browsers,Is Symantec Cert,Symantec Distrust Date,Errors,Local Errors,Local Start Time,Local End Time,Local Duration,Lambda Request ID,Lambda Log Group Name,Lambda Log Stream Name,Lambda Start Time,Lambda End Time,Lambda Memory Limit,Lambda Measured Duration
jewishheritage.gov,jewishheritage.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:16.231215Z,2018-04-28T06:38:16.267048Z,0.035833,bb52ca2b-4aae-11e8-a606-975ed1e604ab,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:38:16.264638Z,2018-04-28T06:38:16.264699Z,256,0.000061
jewishheritagemonth.gov,jewishheritagemonth.gov,jewishheritagemonth.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,True,ECDSA,256,sha256,False,False,2018-02-05T00:00:00,2018-08-14T23:59:59,AddTrust External CA Root,COMODO ECC Certification Authority,False,False,,,False,,,,2018-04-28T06:38:16.267891Z,2018-04-28T06:38:20.10009Z,3.832199,bb5847da-4aae-11e8-bde0-dd5e75823792,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]c1d97120766c4d448211278b249ddd54,2018-04-28T06:38:16.296792Z,2018-04-28T06:38:20.060323Z,256,3.763531
jimmycarterlibrary.gov,jimmycarterlibrary.gov,jimmycarterlibrary.gov,443,False,False,False,True,True,True,False,True,True,256,False,False,False,RSA,2048,sha256,True,,2016-09-22T12:43:18,2018-09-22T13:13:17,Entrust Root Certification Authority - G2,,False,False,,,False,,,,2018-04-28T06:36:46.609236Z,2018-04-28T06:36:51.885975Z,5.276739,85e78f2b-4aae-11e8-91a6-83ba991ea3e0,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:36:46.618676Z,2018-04-28T06:36:51.881622Z,256,5.262946
jobcorps.gov,jobcorps.gov,www.jobcorps.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,,2016-06-07T00:00:00,2019-08-12T12:00:00,DigiCert Global Root CA,,False,False,,,False,,,,2018-04-28T06:33:10.445396Z,2018-04-28T06:33:14.262355Z,3.816959,0513ab75-4aae-11e8-a6cf-4124b3a63cc5,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:33:10.492782Z,2018-04-28T06:33:14.256895Z,256,3.764113
judicialconference.gov,judicialconference.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:37:57.040421Z,2018-04-28T06:37:57.057168Z,0.016747,afe279c8-4aae-11e8-823c-51abb01b1727,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:37:57.053318Z,2018-04-28T06:37:57.053419Z,256,0.000101
juniorforestranger.gov,juniorforestranger.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:37:40.079675Z,2018-04-28T06:37:40.097858Z,0.018183,a5c647cd-4aae-11e8-9bd1-0d6fafd1c3b2,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:37:40.093538Z,2018-04-28T06:37:40.093642Z,256,0.000104
jusfc.gov,jusfc.gov,jusfc.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,4096,sha256,False,False,2018-04-02T15:50:19,2018-07-01T15:50:19,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:36:33.327491Z,2018-04-28T06:36:37.38709Z,4.059599,7dfce2a7-4aae-11e8-8818-7d16a38118b8,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:36:33.341661Z,2018-04-28T06:36:37.38219Z,256,4.040529
justice.gov,justice.gov,www.justice.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-06-22T00:00:00,2018-06-22T23:59:59,GeoTrust Global CA,GeoTrust Global CA,False,False,,,True,SEPTEMBER_2018,,,2018-04-28T06:32:41.609098Z,2018-04-28T06:32:45.958659Z,4.349561,f3df8676-4aad-11e8-8b54-577baa6795db,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:32:41.618068Z,2018-04-28T06:32:45.954344Z,256,4.336276
justthinktwice.gov,justthinktwice.gov,www.justthinktwice.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2018-02-06T00:00:00,2019-02-09T23:59:59,AddTrust External CA Root,COMODO RSA Certification Authority,False,False,,,False,,,,2018-04-28T06:32:41.859205Z,2018-04-28T06:32:45.976949Z,4.117744,f405aba3-4aad-11e8-b8d8-55690954b20d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:32:41.87287Z,2018-04-28T06:32:45.936502Z,256,4.063632
juvenilecouncil.gov,juvenilecouncil.gov,www.juvenilecouncil.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,,2018-01-25T00:00:00,2019-01-30T12:00:00,DigiCert SHA2 Secure Server CA,,False,False,,,False,,,,2018-04-28T06:32:42.206898Z,2018-04-28T06:32:52.036464Z,9.829566,f43a9e47-4aad-11e8-89b5-139e643fafa5,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:32:42.217457Z,2018-04-28T06:32:52.031588Z,256,9.814131
jwod.gov,jwod.gov,jwod.gov,443,False,False,False,True,False,False,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-01-02T21:20:31,2019-06-07T21:50:30,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:37:48.771035Z,2018-04-28T06:38:11.830266Z,23.059231,aaf4926d-4aae-11e8-86cb-e12c1f759d63,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:37:48.78555Z,2018-04-28T06:38:11.826522Z,256,23.040972
kapl.gov,kapl.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:31:00.191066Z,2018-04-28T06:31:00.202295Z,0.011229,b76c364e-4aad-11e8-9aa5-4175b19e5dfe,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:31:00.198601Z,2018-04-28T06:31:00.198671Z,256,0.000070
kennedy-center.gov,kennedy-center.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:36:33.50751Z,2018-04-28T06:36:33.519046Z,0.011536,7e185961-4aae-11e8-a437-851952e61f51,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:36:33.515641Z,2018-04-28T06:36:33.515697Z,256,0.000056
kids.gov,kids.gov,kids.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-26T04:17:07,2018-06-24T04:17:07,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:36:17.57375Z,2018-04-28T06:36:22.269013Z,4.695263,74992b39-4aae-11e8-be9a-5f03510d4b48,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:36:17.596733Z,2018-04-28T06:36:22.263935Z,256,4.667202
klamathrestoration.gov,klamathrestoration.gov,klamathrestoration.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,True,RSA,2048,sha256,True,False,2016-04-30T15:52:38,2019-04-30T15:52:38,Go Daddy Class 2 Certification Authority,Go Daddy Root Certificate Authority - G2,False,False,,,False,,,,2018-04-28T06:33:44.204867Z,2018-04-28T06:33:56.943748Z,12.738881,192eea67-4aae-11e8-9bd6-f3a6e0112bea,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:33:44.216872Z,2018-04-28T06:33:56.939092Z,256,12.722220
labor.gov,labor.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:33:10.6415Z,2018-04-28T06:33:10.721103Z,0.079603,052d752c-4aae-11e8-8c02-63f148b51e3a,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:33:10.676983Z,2018-04-28T06:33:10.677078Z,256,0.000095
lacoast.gov,lacoast.gov,www.lacoast.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2016-08-29T00:00:00,2019-09-03T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:33:45.422559Z,2018-04-28T06:33:55.044273Z,9.621714,19e8c41c-4aae-11e8-9045-27ac02041c13,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:33:45.445403Z,2018-04-28T06:33:55.039977Z,256,9.594574
landfire.gov,landfire.gov,landfire.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2017-11-27T00:00:00,2018-12-18T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,False,False,,,False,,,,2018-04-28T06:33:45.467973Z,2018-04-28T06:33:50.067554Z,4.599581,19efa278-4aae-11e8-90ef-c35162902c5f,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:33:45.481451Z,2018-04-28T06:33:50.061295Z,256,4.579844
landimaging.gov,landimaging.gov,www.landimaging.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2017-09-25T00:00:00,2019-01-03T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,False,False,,,False,,,,2018-04-28T06:33:45.521356Z,2018-04-28T06:33:49.960419Z,4.439063,19f7df51-4aae-11e8-967e-0b4695517919,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:33:45.535634Z,2018-04-28T06:33:49.955281Z,256,4.419647
lanl.gov,lanl.gov,lanl.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2016-11-02T18:16:20,2018-10-28T18:46:19,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:31:00.203105Z,2018-04-28T06:31:07.680967Z,7.477862,b76e0b2e-4aad-11e8-91be-c1ac0aaf0bcc,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:31:00.211212Z,2018-04-28T06:31:07.676594Z,256,7.465382
law.gov,law.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:16.776412Z,2018-04-28T06:38:16.792269Z,0.015857,bba5f343-4aae-11e8-a7b4-23fc6fb720ab,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]a03a9450d7204eefa0339f8c52a0a885,2018-04-28T06:38:16.78708Z,2018-04-28T06:38:16.787162Z,256,0.000082
lbl.gov,lbl.gov,www.lbl.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2015-10-08T21:23:14,2019-01-07T21:53:13,Entrust Root Certification Authority - G2,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:31:00.671183Z,2018-04-28T06:31:04.995655Z,4.324472,b7b59b81-4aad-11e8-ac82-d156c4c777e1,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:31:00.684805Z,2018-04-28T06:31:04.991111Z,256,4.306306
lca.gov,lca.gov,lca.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,True,False,2016-08-29T00:00:00,2019-09-03T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:33:46.001751Z,2018-04-28T06:33:55.53677Z,9.535019,1a40f631-4aae-11e8-90ec-2da31d0516d0,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:33:46.013238Z,2018-04-28T06:33:55.516627Z,256,9.503389
lcacommons.gov,lcacommons.gov,lcacommons.gov,443,False,False,False,False,True,True,False,True,True,256,False,False,False,RSA,2048,sha256,True,False,2018-04-25T16:12:33,2019-05-10T13:11:46,Go Daddy Class 2 Certification Authority,Go Daddy Root Certificate Authority - G2,False,False,,,False,,,,2018-04-28T06:37:40.098718Z,2018-04-28T06:37:43.890859Z,3.792141,a5c95482-4aae-11e8-ae53-c1311aa7bd5d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:37:40.11502Z,2018-04-28T06:37:43.886485Z,256,3.771465
lcrmscp.gov,lcrmscp.gov,lcrmscp.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-12-06T00:00:00,2018-11-28T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:33:46.058661Z,2018-04-28T06:33:51.937634Z,5.878973,1a49a946-4aae-11e8-b8da-17e608dcc280,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:33:46.069448Z,2018-04-28T06:33:51.916877Z,256,5.847429
lctl.gov,lctl.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:16.793155Z,2018-04-28T06:38:16.807643Z,0.014488,bba863a5-4aae-11e8-ac82-d156c4c777e1,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:38:16.805234Z,2018-04-28T06:38:16.805317Z,256,0.000083
learnatf.gov,learnatf.gov,www.learnatf.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,True,RSA,2048,sha256,False,False,2018-03-05T18:13:55,2018-06-03T18:13:55,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:32:42.531193Z,2018-04-28T06:32:46.709181Z,4.177988,f46c35f5-4aad-11e8-9f25-2ba6d3199fb8,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]29b23ee583b84659ada6c135648cc7d6,2018-04-28T06:32:42.545571Z,2018-04-28T06:32:46.705575Z,256,4.160004
learndoj.gov,learndoj.gov,learndoj.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-08-28T00:00:00,2018-08-28T23:59:59,thawte Primary Root CA,thawte Primary Root CA,False,False,,,True,SEPTEMBER_2018,,,2018-04-28T06:32:42.612295Z,2018-04-28T06:32:46.251889Z,3.639594,f47891ac-4aad-11e8-9671-bbf456305cf3,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:32:42.617653Z,2018-04-28T06:32:46.24434Z,256,3.626687
leo.gov,leo.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:32:42.767156Z,2018-04-28T06:32:42.785516Z,0.018360,f49038ce-4aad-11e8-b8a9-6b6b64c32556,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]768329baaf264de5bc173ff89209f0ee,2018-04-28T06:32:42.781512Z,2018-04-28T06:32:42.78159Z,256,0.000078
lep.gov,lep.gov,www.lep.gov,443,False,False,False,True,True,True,False,True,True,256,False,False,False,RSA,4096,sha256,True,False,2016-06-01T12:50:33,2018-06-01T13:20:32,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:32:42.786749Z,2018-04-28T06:32:46.584434Z,3.797685,f4931f00-4aad-11e8-95ac-b37e416507fe,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:32:42.795741Z,2018-04-28T06:32:46.579766Z,256,3.784025
letgirlslearn.gov,letgirlslearn.gov,letgirlslearn.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha512,False,False,2015-10-05T00:00:00,2018-10-09T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,False,False,,,False,,,,2018-04-28T06:37:23.153042Z,2018-04-28T06:37:34.253374Z,11.100332,9bafbb1b-4aae-11e8-980e-d9c566cd0281,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]cc3d2abd8567457a9a2fc0796a3cbc85,2018-04-28T06:37:23.1629Z,2018-04-28T06:37:34.245928Z,256,11.083028
libraryofcongress.gov,libraryofcongress.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:16.808449Z,2018-04-28T06:38:16.821494Z,0.013045,bbaaae7a-4aae-11e8-9b2a-5182fe0e8acf,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:38:16.819218Z,2018-04-28T06:38:16.819261Z,256,0.000043
lifeline.gov,lifeline.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:35:28.450254Z,2018-04-28T06:35:28.463454Z,0.013200,57514948-4aae-11e8-a736-e1f459774161,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]c1d97120766c4d448211278b249ddd54,2018-04-28T06:35:28.460883Z,2018-04-28T06:35:28.460955Z,256,0.000072
lis.gov,lis.gov,www.lis.gov,443,False,False,False,True,False,False,False,True,False,1024,True,False,True,RSA,2048,sha256,False,False,2015-06-23T13:58:43,2018-08-01T15:10:11,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:38:16.822355Z,2018-04-28T06:38:19.736823Z,2.914468,bbacf871-4aae-11e8-9e19-c9724ba48a01,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]a03a9450d7204eefa0339f8c52a0a885,2018-04-28T06:38:16.833723Z,2018-04-28T06:38:19.730676Z,256,2.896953
listenstoyou.gov,listenstoyou.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:24.970732Z,2018-04-28T06:38:24.984705Z,0.013973,c0884122-4aae-11e8-83a7-372c1c569dad,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]a03a9450d7204eefa0339f8c52a0a885,2018-04-28T06:38:24.979545Z,2018-04-28T06:38:24.979627Z,256,0.000082
listo.gov,listo.gov,www.listo.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-28T00:00:00,2018-08-10T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:32:10.968776Z,2018-04-28T06:32:15.081602Z,4.112826,e19c3aca-4aad-11e8-b4fb-eb60db8c20bb,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]1f68abd105ee40f4a563f7f02c52f828,2018-04-28T06:32:10.9969Z,2018-04-28T06:32:15.039888Z,256,4.042988
literacy.gov,literacy.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:16.845108Z,2018-04-28T06:38:16.880402Z,0.035294,bbb07aab-4aae-11e8-88bf-7b7b3ddd7639,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]496bb42d5db9490aae5bfe5db0d15e9b,2018-04-28T06:38:16.876723Z,2018-04-28T06:38:16.876799Z,256,0.000076
llnl.gov,llnl.gov,www.llnl.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-01-29T00:00:00,2019-02-02T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:31:00.888403Z,2018-04-28T06:31:10.60664Z,9.718237,b7d6df2c-4aad-11e8-b642-69feed72dfc2,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:31:00.903418Z,2018-04-28T06:31:10.601514Z,256,9.698096
lmvsci.gov,lmvsci.gov,lmvsci.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,4096,sha256,True,False,2017-08-29T00:00:00,2018-09-19T12:00:00,DigiCert High Assurance EV Root CA,DigiCert High Assurance EV Root CA,False,False,,,False,,,,2018-04-28T06:33:46.753226Z,2018-04-28T06:33:56.588726Z,9.835500,1ab3b53a-4aae-11e8-a7d4-d59b1dbad18f,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]ca72691e1f504ad89a43c9cd77acf4c9,2018-04-28T06:33:46.764874Z,2018-04-28T06:33:56.55643Z,256,9.791556
loc.gov,loc.gov,loc.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,True,RSA,2048,sha256,False,False,2017-03-17T14:46:51,2020-06-16T15:16:50,Entrust.net Certification Authority (2048),Entrust.net Certification Authority (2048),False,False,,,False,,,,2018-04-28T06:38:16.881218Z,2018-04-28T06:38:20.848182Z,3.966964,bbb5d153-4aae-11e8-a736-6d204a6ec579,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:38:16.892184Z,2018-04-28T06:38:20.845219Z,256,3.953035
locatorplus.gov,locatorplus.gov,locatorplus.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2016-11-01T13:49:06,2018-11-01T14:19:04,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:31:45.802024Z,2018-04-28T06:31:49.660702Z,3.858678,d29c0d1c-4aad-11e8-9755-c10be3e49503,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:31:45.833377Z,2018-04-28T06:31:49.65546Z,256,3.822083
loctps.gov,loctps.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:38:17.687751Z,2018-04-28T06:38:17.700504Z,0.012753,bc30f4f9-4aae-11e8-9d0c-ff10ed43b878,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:38:17.696395Z,2018-04-28T06:38:17.696456Z,256,0.000061
login.gov,login.gov,login.gov,443,False,False,False,False,False,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-19T10:31:10,2018-06-17T10:31:10,DST Root CA X3,DST Root CA X3,False,False,,,False,,,,2018-04-28T06:36:17.783092Z,2018-04-28T06:36:21.282533Z,3.499441,74b95d08-4aae-11e8-bcba-79aa1ab9ebe6,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]c1d97120766c4d448211278b249ddd54,2018-04-28T06:36:17.796708Z,2018-04-28T06:36:21.279116Z,256,3.482408
longtermcare.gov,longtermcare.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:31:46.212716Z,2018-04-28T06:31:46.225361Z,0.012645,d2da9c9d-4aad-11e8-b3eb-954ef8c6a062,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f3fbcde3afbc44468f50ce1169776567,2018-04-28T06:31:46.218067Z,2018-04-28T06:31:46.218128Z,256,0.000061
lps.gov,lps.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:36:59.950183Z,2018-04-28T06:36:59.965827Z,0.015644,8ddb3b4a-4aae-11e8-8623-a9fbc7eec9a0,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]f265f99755db447ab9d1d5120c974b2e,2018-04-28T06:36:59.961459Z,2018-04-28T06:36:59.96152Z,256,0.000061
lsc.gov,lsc.gov,lsc.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2017-06-07T00:00:00,2018-06-07T23:59:59,GeoTrust Global CA,GeoTrust Global CA,False,False,,,True,SEPTEMBER_2018,,,2018-04-28T06:36:33.519893Z,2018-04-28T06:36:37.817862Z,4.297969,7e1a2eaa-4aae-11e8-a4c5-9528d8ce6e35,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]b5b95140a9664c9384cccfce21bb6bd7,2018-04-28T06:36:33.533429Z,2018-04-28T06:36:37.796772Z,256,4.263343
macpac.gov,macpac.gov,www.macpac.gov,443,False,False,False,False,True,True,False,True,False,256,False,False,True,RSA,2048,sha256,False,False,2017-06-29T12:20:00,2018-08-28T12:49:59,Entrust Root Certification Authority,Entrust Root Certification Authority - G2,False,False,,,False,,,,2018-04-28T06:38:17.981643Z,2018-04-28T06:38:22.90096Z,4.919317,bc5dd10c-4aae-11e8-b062-69f7c189563d,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]787fba0467564b0899fc5bfbdd7de344,2018-04-28T06:38:18.013196Z,2018-04-28T06:38:22.896273Z,256,4.883077
mail.gov,mail.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scan returned nothing.,2018-04-28T06:37:51.672408Z,2018-04-28T06:37:51.688346Z,0.015938,acaf61e6-4aae-11e8-8188-5b7c7109af14,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:37:51.686214Z,2018-04-28T06:37:51.686257Z,256,0.000043
majorityleader.gov,majorityleader.gov,www.majorityleader.gov,443,False,False,False,True,True,True,False,True,False,256,False,False,False,RSA,2048,sha256,False,False,2018-03-20T00:00:00,2019-03-20T12:00:00,DigiCert Global Root CA,DigiCert Global Root CA,False,False,,,False,,,,2018-04-28T06:38:24.975677Z,2018-04-28T06:38:29.068494Z,4.092817,c0892b59-4aae-11e8-8a00-97009e4ad8af,/aws/lambda/task_sslyze,2018/04/28/[$LATEST]9d16ffdb9f8c47188a38370854735e19,2018-04-28T06:38:24.988047Z,2018-04-28T06:38:29.065529Z,256,4.077482
