Domain,Base Domain,Canonical URL,Live,Redirect,Redirect To,Valid HTTPS,Defaults to HTTPS,Downgrades HTTPS,Strictly Forces HTTPS,HTTPS Bad Chain,HTTPS Bad Hostname,HTTPS Expired Cert,HSTS,HSTS Header,HSTS Max Age,HSTS Entire Domain,HSTS Preload Ready,HSTS Preload Pending,HSTS Preloaded,Domain Supports HTTPS,Domain Enforces HTTPS,Domain Uses Strong HSTS
svn.aps.anl.gov,anl.gov,http://svn.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
wcm.aps.anl.gov,anl.gov,http://wcm.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
wiki-ext.aps.anl.gov,anl.gov,http://wiki-ext.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
subversion.xor.aps.anl.gov,anl.gov,http://subversion.xor.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
xray.aps.anl.gov,anl.gov,http://xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
11bm.xray.aps.anl.gov,anl.gov,http://11bm.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
2bm.xray.aps.anl.gov,anl.gov,http://2bm.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
2idb.xray.aps.anl.gov,anl.gov,http://2idb.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
7bm.xray.aps.anl.gov,anl.gov,http://7bm.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
7id.xray.aps.anl.gov,anl.gov,http://7id.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
8id.xray.aps.anl.gov,anl.gov,http://8id.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
axis.xray.aps.anl.gov,anl.gov,http://axis.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
bcda.xray.aps.anl.gov,anl.gov,http://bcda.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
s20.xray.aps.anl.gov,anl.gov,http://s20.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sector7.xray.aps.anl.gov,anl.gov,http://sector7.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
sector9.xray.aps.anl.gov,anl.gov,http://sector9.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
secure.xray.aps.anl.gov,anl.gov,http://secure.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
subversion.xray.aps.anl.gov,anl.gov,http://subversion.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
usaxs.xray.aps.anl.gov,anl.gov,http://usaxs.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
xmg.xray.aps.anl.gov,anl.gov,http://xmg.xray.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
xrm2010.aps.anl.gov,anl.gov,http://xrm2010.aps.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
bio.anl.gov,anl.gov,http://bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
matrix.bio.anl.gov,anl.gov,http://matrix.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
proteomes.bio.anl.gov,anl.gov,http://proteomes.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
proteomes2.bio.anl.gov,anl.gov,http://proteomes2.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
proteomes5.bio.anl.gov,anl.gov,http://proteomes5.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
blog.cels.anl.gov,anl.gov,http://blog.cels.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
proteomicsdb2.bio.anl.gov,anl.gov,http://proteomicsdb2.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
bioinformatics.anl.gov,anl.gov,http://bioinformatics.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
argonneclub.anl.gov,anl.gov,http://argonneclub.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
atmos.anl.gov,anl.gov,http://atmos.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
blogs.anl.gov,anl.gov,http://blogs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
groelnew.bio.anl.gov,anl.gov,http://groelnew.bio.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cees.anl.gov,anl.gov,http://cees.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
blog.cls.anl.gov,anl.gov,http://blog.cls.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
climate-search.cels.anl.gov,anl.gov,http://climate-search.cels.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
events.cels.anl.gov,anl.gov,http://events.cels.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
inside.cels.anl.gov,anl.gov,http://inside.cels.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
chm.anl.gov,anl.gov,http://chm.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ci.anl.gov,anl.gov,http://www.ci.anl.gov,True,False,,False,False,False,False,False,True,False,False,,,False,False,False,False,False,False,False
climate.anl.gov,anl.gov,http://climate.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cels.anl.gov,anl.gov,http://cels.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
lowpowermemories.conference.anl.gov,anl.gov,http://lowpowermemories.conference.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cmtpub.cmt.anl.gov,anl.gov,http://cmtpub.cmt.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cnm.anl.gov,anl.gov,http://cnm.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cnmusersmeeting2009.cnm.anl.gov,anl.gov,http://cnmusersmeeting2009.cnm.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
congestion09.anl.gov,anl.gov,http://congestion09.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
chemistry.anl.gov,anl.gov,http://chemistry.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
pico.cnm.anl.gov,anl.gov,http://pico.cnm.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ramanworkshop2010.cnm.anl.gov,anl.gov,http://ramanworkshop2010.cnm.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cls.anl.gov,anl.gov,http://cls.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nanocat.conference.anl.gov,anl.gov,http://nanocat.conference.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
usersmeeting2012.conference.anl.gov,anl.gov,http://usersmeeting2012.conference.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
usersmeeting2013.conference.anl.gov,anl.gov,http://usersmeeting2013.conference.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
contract.anl.gov,anl.gov,http://contract.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
credentials.anl.gov,anl.gov,http://credentials.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cs-search.anl.gov,anl.gov,http://cs-search.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
2011usersmeeting.conference.anl.gov,anl.gov,http://2011usersmeeting.conference.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cse.anl.gov,anl.gov,http://cse.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
cmt.anl.gov,anl.gov,http://cmt.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dpc10.cse.anl.gov,anl.gov,http://dpc10.cse.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
portal.cse.anl.gov,anl.gov,http://portal.cse.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dd.anl.gov,anl.gov,http://dd.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
corridoreis.anl.gov,anl.gov,http://corridoreis.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dep.anl.gov,anl.gov,http://dep.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
international.dep.anl.gov,anl.gov,http://international.dep.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
teachers.dep.anl.gov,anl.gov,http://teachers.dep.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dhs.anl.gov,anl.gov,http://dhs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dis.anl.gov,anl.gov,http://dis.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
amiga.dis.anl.gov,anl.gov,http://amiga.dis.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
processing.dssfcl.anl.gov,anl.gov,http://processing.dssfcl.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
submission.dssfcl.anl.gov,anl.gov,http://submission.dssfcl.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
pe.es.anl.gov,anl.gov,http://pe.es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
ead.anl.gov,anl.gov,http://ead.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
web.ead.anl.gov,anl.gov,http://web.ead.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
emc.anl.gov,anl.gov,http://emc.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
newton.dep.anl.gov,anl.gov,http://newton.dep.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
nietc.evs.anl.gov,anl.gov,http://nietc.evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
gonzalo.er.anl.gov,anl.gov,http://gonzalo.er.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
teeic.evs.anl.gov,anl.gov,http://teeic.evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
es.anl.gov,anl.gov,http://es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
biofuels.es.anl.gov,anl.gov,http://biofuels.es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
experts.anl.gov,anl.gov,http://experts.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
greet.es.anl.gov,anl.gov,http://greet.es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
fuel-cycle-workshop.anl.gov,anl.gov,http://fuel-cycle-workshop.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
smart.es.anl.gov,anl.gov,http://smart.es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
tracc.es.anl.gov,anl.gov,http://tracc.es.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
dev.esg.anl.gov,anl.gov,http://dev.esg.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
evs.anl.gov,anl.gov,http://evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
greenride.anl.gov,anl.gov,https://greenride.anl.gov,True,False,,True,True,False,True,False,False,False,False,,,False,False,False,False,True,True,False
evsgmini.evs.anl.gov,anl.gov,http://evsgmini.evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
solar.evs.anl.gov,anl.gov,http://solar.evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
web.evs.anl.gov,anl.gov,http://web.evs.anl.gov,False,False,,False,False,False,False,False,False,False,False,,,False,False,False,False,False,False,False
